,date,value,Year
5804,2018-11-23,60.27,2018
5805,2018-11-24,61.09333333333333,2018
5806,2018-11-25,60.30111111111111,2018
5807,2018-11-26,59.29,2018
5808,2018-11-27,59.05,2018
5809,2018-11-28,59.25,2018
5810,2018-11-29,58.09,2018
5811,2018-11-30,58.33,2018
5812,2018-12-01,59.39333333333333,2018
5813,2018-12-02,59.38333333333334,2018
5814,2018-12-03,60.57,2018
5815,2018-12-04,61.09,2018
5816,2018-12-05,60.08,2018
5817,2018-12-06,58.79,2018
5818,2018-12-07,59.2,2018
5819,2018-12-08,59.54333333333333,2018
5820,2018-12-09,59.376666666666665,2018
5821,2018-12-10,59.72,2018
5822,2018-12-11,58.57,2018
5823,2018-12-12,59.2,2018
5824,2018-12-13,58.67,2018
5825,2018-12-14,59.07,2018
5826,2018-12-15,57.62222222222223,2018
5827,2018-12-16,56.83555555555555,2018
5828,2018-12-17,58.24,2018
5829,2018-12-18,56.08,2018
5830,2018-12-19,55.13,2018
5831,2018-12-20,53.92,2018
5832,2018-12-21,52.64,2018
5833,2018-12-22,54.067142857142855,2018
5834,2018-12-23,53.11142857142857,2018
5835,2018-12-24,52.61666666666667,2018
5836,2018-12-25,52.114,2018
5837,2018-12-26,50.11,2018
5838,2018-12-27,52.35,2018
5839,2018-12-28,51.55,2018
5840,2018-12-29,51.815999999999995,2018
5841,2018-12-30,52.36833333333333,2018
5842,2018-12-31,52.36833333333333,2018
5843,2019-01-01,52.81999999999999,2019
5844,2019-01-02,52.14,2019
5845,2019-01-03,52.93,2019
5846,2019-01-04,55.13,2019
5847,2019-01-05,55.769999999999996,2019
5848,2019-01-06,56.29875,2019
5849,2019-01-07,56.42,2019
5850,2019-01-08,56.09,2019
5851,2019-01-09,58.22,2019
5852,2019-01-10,59.46,2019
5853,2019-01-11,60.0,2019
5854,2019-01-12,58.44111111111111,2019
5855,2019-01-13,58.9388888888889,2019
5856,2019-01-14,58.39,2019
5857,2019-01-15,58.24,2019
5858,2019-01-16,59.52,2019
5859,2019-01-17,59.63,2019
5860,2019-01-18,60.9,2019
5861,2019-01-19,59.95222222222222,2019
5862,2019-01-20,60.23111111111112,2019
5863,2019-01-21,61.49,2019
5864,2019-01-22,60.66,2019
5865,2019-01-23,60.52,2019
5866,2019-01-24,60.22,2019
5867,2019-01-25,60.9,2019
5868,2019-01-26,60.576666666666675,2019
5869,2019-01-27,60.51777777777777,2019
5870,2019-01-28,59.57,2019
5871,2019-01-29,59.71,2019
5872,2019-01-30,60.93,2019
5873,2019-01-31,61.19,2019
5874,2019-02-01,60.96,2019
5875,2019-02-02,61.18111111111111,2019
5876,2019-02-03,61.38111111111112,2019
5877,2019-02-04,62.33,2019
5878,2019-02-05,62.07,2019
5879,2019-02-06,62.3,2019
5880,2019-02-07,61.57,2019
5881,2019-02-08,61.37,2019
5882,2019-02-09,62.23777777777778,2019
5883,2019-02-10,62.52000000000001,2019
5884,2019-02-11,61.4,2019
5885,2019-02-12,61.88,2019
5886,2019-02-13,62.94,2019
5887,2019-02-14,64.28,2019
5888,2019-02-15,64.87,2019
5889,2019-02-16,64.40666666666667,2019
5890,2019-02-17,64.98,2019
5891,2019-02-18,66.03,2019
5892,2019-02-19,65.79,2019
5893,2019-02-20,65.97,2019
5894,2019-02-21,66.5,2019
5895,2019-02-22,66.56,2019
5896,2019-02-23,65.61555555555555,2019
5897,2019-02-24,65.53666666666668,2019
5898,2019-02-25,65.36,2019
5899,2019-02-26,64.08,2019
5900,2019-02-27,64.97,2019
5901,2019-02-28,65.28,2019
5902,2019-03-01,65.32,2019
5903,2019-03-02,65.05111111111111,2019
5904,2019-03-03,64.98666666666666,2019
5905,2019-03-04,64.86,2019
5906,2019-03-05,64.98,2019
5907,2019-03-06,65.04,2019
5908,2019-03-07,65.57,2019
5909,2019-03-08,64.78,2019
5910,2019-03-09,65.71444444444444,2019
5911,2019-03-10,65.94222222222223,2019
5912,2019-03-11,66.01,2019
5913,2019-03-12,66.3,2019
5914,2019-03-13,66.6,2019
5915,2019-03-14,67.29,2019
5916,2019-03-15,66.91,2019
5917,2019-03-16,66.95,2019
5918,2019-03-17,67.02333333333334,2019
5919,2019-03-18,66.87,2019
5920,2019-03-19,67.25,2019
5921,2019-03-20,67.54,2019
5922,2019-03-21,67.78,2019
5923,2019-03-22,66.67,2019
5924,2019-03-23,66.98444444444445,2019
5925,2019-03-24,67.02444444444444,2019
5926,2019-03-25,66.19,2019
5927,2019-03-26,67.03,2019
5928,2019-03-27,67.15,2019
5929,2019-03-28,66.38,2019
5930,2019-03-29,67.23,2019
5931,2019-03-30,67.66666666666667,2019
5932,2019-03-31,67.9811111111111,2019
5933,2019-04-01,68.31,2019
5934,2019-04-02,68.83,2019
5935,2019-04-03,69.12,2019
5936,2019-04-04,68.76,2019
5937,2019-04-05,69.02,2019
5938,2019-04-06,69.49333333333334,2019
5939,2019-04-07,69.73,2019
5940,2019-04-08,70.33,2019
5941,2019-04-09,70.35,2019
5942,2019-04-10,70.31,2019
5943,2019-04-11,70.41,2019
5944,2019-04-12,70.44,2019
5945,2019-04-13,70.42222222222222,2019
5946,2019-04-14,70.43375,2019
5947,2019-04-15,70.21,2019
5948,2019-04-16,70.11,2019
5949,2019-04-17,70.81,2019
5950,2019-04-18,70.83,2019
5951,2019-04-19,71.6,2019
5952,2019-04-20,71.905,2019
5953,2019-04-21,72.17625000000001,2019
5954,2019-04-22,72.44,2019
5955,2019-04-23,73.37,2019
5956,2019-04-24,73.43,2019
5957,2019-04-25,74.04,2019
5958,2019-04-26,72.38,2019
5959,2019-04-27,72.40222222222222,2019
5960,2019-04-28,72.19888888888889,2019
5961,2019-04-29,71.07,2019
5962,2019-04-30,71.91,2019
5963,2019-05-01,72.0,2019
5964,2019-05-02,70.98,2019
5965,2019-05-03,70.61,2019
5966,2019-05-04,70.75444444444445,2019
5967,2019-05-05,70.70888888888891,2019
5968,2019-05-06,70.23,2019
5969,2019-05-07,70.45,2019
5970,2019-05-08,69.88,2019
5971,2019-05-09,69.66,2019
5972,2019-05-10,70.66,2019
5973,2019-05-11,70.73555555555555,2019
5974,2019-05-12,70.99555555555554,2019
5975,2019-05-13,71.21,2019
5976,2019-05-14,70.66,2019
5977,2019-05-15,71.26,2019
5978,2019-05-16,72.61,2019
5979,2019-05-17,72.57,2019
5980,2019-05-18,71.34222222222222,2019
5981,2019-05-19,70.91888888888889,2019
5982,2019-05-20,72.47,2019
5983,2019-05-21,71.71,2019
5984,2019-05-22,71.03,2019
5985,2019-05-23,68.56,2019
5986,2019-05-24,67.4,2019
5987,2019-05-25,69.14222222222222,2019
5988,2019-05-26,68.21777777777777,2019
5989,2019-05-27,67.42,2019
5990,2019-05-28,68.84,2019
5991,2019-05-29,67.75,2019
5992,2019-05-30,67.1,2019
5993,2019-05-31,64.15,2019
5994,2019-06-01,64.49111111111112,2019
5995,2019-06-02,63.96777777777777,2019
5996,2019-06-03,61.61,2019
5997,2019-06-04,61.63,2019
5998,2019-06-05,61.04,2019
5999,2019-06-06,60.88,2019
6000,2019-06-07,62.71,2019
6001,2019-06-08,61.77333333333334,2019
6002,2019-06-09,61.733333333333334,2019
6003,2019-06-10,63.01,2019
6004,2019-06-11,62.56,2019
6005,2019-06-12,61.01,2019
6006,2019-06-13,61.51,2019
6007,2019-06-14,61.25,2019
6008,2019-06-15,62.05888888888889,2019
6009,2019-06-16,62.31222222222222,2019
6010,2019-06-17,61.6,2019
6011,2019-06-18,61.43,2019
6012,2019-06-19,62.21,2019
6013,2019-06-20,63.95,2019
6014,2019-06-21,65.29,2019
6015,2019-06-22,63.94777777777777,2019
6016,2019-06-23,64.39222222222222,2019
6017,2019-06-24,65.05,2019
6018,2019-06-25,64.79,2019
6019,2019-06-26,65.6,2019
6020,2019-06-27,65.61,2019
6021,2019-06-28,65.6,2019
6022,2019-06-29,64.71444444444444,2019
6023,2019-06-30,64.54777777777778,2019
6024,2019-07-01,65.71,2019
6025,2019-07-02,63.95,2019
6026,2019-07-03,62.69,2019
6027,2019-07-04,63.43,2019
6028,2019-07-05,63.55,2019
6029,2019-07-06,64.67444444444443,2019
6030,2019-07-07,64.85777777777777,2019
6031,2019-07-08,64.72,2019
6032,2019-07-09,64.35,2019
6033,2019-07-10,66.1,2019
6034,2019-07-11,67.57,2019
6035,2019-07-12,67.36,2019
6036,2019-07-13,65.63555555555556,2019
6037,2019-07-14,65.43666666666667,2019
6038,2019-07-15,66.79,2019
6039,2019-07-16,66.13,2019
6040,2019-07-17,64.6,2019
6041,2019-07-18,63.1,2019
6042,2019-07-19,62.93,2019
6043,2019-07-20,64.5411111111111,2019
6044,2019-07-21,64.23333333333333,2019
6045,2019-07-22,64.27,2019
6046,2019-07-23,63.92,2019
6047,2019-07-24,64.58,2019
6048,2019-07-25,64.55,2019
6049,2019-07-26,64.02,2019
6050,2019-07-27,64.29444444444444,2019
6051,2019-07-28,63.99222222222223,2019
6052,2019-07-29,63.79,2019
6053,2019-07-30,64.62,2019
6054,2019-07-31,65.53,2019
6055,2019-08-01,63.37,2019
6056,2019-08-02,61.55,2019
6057,2019-08-03,61.5488888888889,2019
6058,2019-08-04,60.89222222222223,2019
6059,2019-08-05,60.41,2019
6060,2019-08-06,59.59,2019
6061,2019-08-07,57.7,2019
6062,2019-08-08,57.38,2019
6063,2019-08-09,57.88,2019
6064,2019-08-10,58.75444444444444,2019
6065,2019-08-11,58.60111111111112,2019
6066,2019-08-12,57.84,2019
6067,2019-08-13,59.34,2019
6068,2019-08-14,59.88,2019
6069,2019-08-15,58.77,2019
6070,2019-08-16,59.03,2019
6071,2019-08-17,59.49111111111112,2019
6072,2019-08-18,59.69444444444444,2019
6073,2019-08-19,59.46,2019
6074,2019-08-20,59.94,2019
6075,2019-08-21,60.66,2019
6076,2019-08-22,60.5,2019
6077,2019-08-23,59.67,2019
6078,2019-08-24,59.86555555555555,2019
6079,2019-08-25,59.93777777777777,2019
6080,2019-08-26,59.18,2019
6081,2019-08-27,58.98,2019
6082,2019-08-28,60.16,2019
6083,2019-08-29,60.24,2019
6084,2019-08-30,60.11,2019
6085,2019-08-31,59.42111111111111,2019
6086,2019-09-01,59.595555555555556,2019
6087,2019-09-02,58.76,2019
6088,2019-09-03,57.81,2019
6089,2019-09-04,58.97,2019
6090,2019-09-05,60.58,2019
6091,2019-09-06,60.75,2019
6092,2019-09-07,60.46666666666667,2019
6093,2019-09-08,60.60666666666667,2019
6094,2019-09-09,62.0,2019
6095,2019-09-10,62.74,2019
6096,2019-09-11,62.08,2019
6097,2019-09-12,60.51,2019
6098,2019-09-13,60.02,2019
6099,2019-09-14,63.40222222222222,2019
6100,2019-09-15,63.768888888888895,2019
6101,2019-09-16,66.43,2019
6102,2019-09-17,67.88,2019
6103,2019-09-18,64.57,2019
6104,2019-09-19,64.39,2019
6105,2019-09-20,65.3,2019
6106,2019-09-21,64.63,2019
6107,2019-09-22,64.19444444444444,2019
6108,2019-09-23,64.51,2019
6109,2019-09-24,63.93,2019
6110,2019-09-25,62.35,2019
6111,2019-09-26,62.31,2019
6112,2019-09-27,62.51,2019
6113,2019-09-28,61.45777777777778,2019
6114,2019-09-29,60.803333333333335,2019
6115,2019-09-30,61.09,2019
6116,2019-10-01,59.68,2019
6117,2019-10-02,58.75,2019
6118,2019-10-03,57.99,2019
6119,2019-10-04,58.62,2019
6120,2019-10-05,59.025555555555556,2019
6121,2019-10-06,59.01222222222222,2019
6122,2019-10-07,59.12,2019
6123,2019-10-08,58.56,2019
6124,2019-10-09,58.68,2019
6125,2019-10-10,58.74,2019
6126,2019-10-11,60.97,2019
6127,2019-10-12,59.38444444444445,2019
6128,2019-10-13,59.48888888888889,2019
6129,2019-10-14,59.95,2019
6130,2019-10-15,59.62,2019
6131,2019-10-16,59.28,2019
6132,2019-10-17,59.54,2019
6133,2019-10-18,60.06,2019
6134,2019-10-19,59.97555555555555,2019
6135,2019-10-20,60.221111111111114,2019
6136,2019-10-21,59.5,2019
6137,2019-10-22,59.78,2019
6138,2019-10-23,60.42,2019
6139,2019-10-24,61.63,2019
6140,2019-10-25,62.16,2019
6141,2019-10-26,60.92666666666667,2019
6142,2019-10-27,61.00333333333333,2019
6143,2019-10-28,61.65,2019
6144,2019-10-29,61.44,2019
6145,2019-10-30,61.24,2019
6146,2019-10-31,60.52,2019
6147,2019-11-01,60.19,2019
6148,2019-11-02,61.59111111111112,2019
6149,2019-11-03,61.62777777777777,2019
6150,2019-11-04,62.0,2019
6151,2019-11-05,62.57,2019
6152,2019-11-06,62.39,2019
6153,2019-11-07,62.32,2019
6154,2019-11-08,61.98,2019
6155,2019-11-09,62.42444444444444,2019
6156,2019-11-10,62.54888888888888,2019
6157,2019-11-11,62.26,2019
6158,2019-11-12,62.82,2019
6159,2019-11-13,62.48,2019
6160,2019-11-14,63.0,2019
6161,2019-11-15,63.12,2019
6162,2019-11-16,62.836666666666666,2019
6163,2019-11-17,63.092222222222226,2019
6164,2019-11-18,63.44,2019
6165,2019-11-19,62.51,2019
6166,2019-11-20,62.22,2019
6167,2019-11-21,63.68,2019
6168,2019-11-22,64.56,2019
6169,2019-11-23,63.653333333333336,2019
6170,2019-11-24,63.696666666666665,2019
6171,2019-11-25,64.21,2019
6172,2019-11-26,63.92,2019
6173,2019-11-27,64.4,2019
6174,2019-11-28,63.94,2019
6175,2019-11-29,63.83,2019
6176,2019-11-30,63.730000000000004,2019
6177,2019-12-01,63.84444444444445,2019
6178,2019-12-02,62.5,2019
6179,2019-12-03,62.57,2019
6180,2019-12-04,63.39,2019
6181,2019-12-05,64.81,2019
6182,2019-12-06,65.24,2019
6183,2019-12-07,64.54777777777777,2019
6184,2019-12-08,65.02111111111111,2019
6185,2019-12-09,65.57,2019
6186,2019-12-10,65.66,2019
6187,2019-12-11,65.38,2019
6188,2019-12-12,65.81,2019
6189,2019-12-13,66.76,2019
6190,2019-12-14,66.62,2019
6191,2019-12-15,66.89,2019
6192,2019-12-16,67.22,2019
6193,2019-12-17,67.48,2019
6194,2019-12-18,67.77,2019
6195,2019-12-19,67.93,2019
6196,2019-12-20,68.0,2019
6197,2019-12-21,67.80625,2019
6198,2019-12-22,68.0375,2019
6199,2019-12-23,67.58,2019
6200,2019-12-24,67.99,2019
6201,2019-12-25,68.335,2019
6202,2019-12-26,68.48,2019
6203,2019-12-27,69.07,2019
6204,2019-12-28,68.1557142857143,2019
6205,2019-12-29,68.41285714285713,2019
6206,2019-12-30,68.89,2019
6207,2019-12-31,67.96,2019
6208,2020-01-01,68.88166666666667,2020
6209,2020-01-02,67.12,2020
6210,2020-01-03,69.38,2020
6211,2020-01-04,68.83,2020
6212,2020-01-05,68.59625,2020
6213,2020-01-06,70.87,2020
6214,2020-01-07,69.6,2020
6215,2020-01-08,69.58,2020
6216,2020-01-09,67.24,2020
6217,2020-01-10,67.02,2020
6218,2020-01-11,67.43888888888888,2020
6219,2020-01-12,66.85111111111111,2020
6220,2020-01-13,66.07,2020
6221,2020-01-14,65.63,2020
6222,2020-01-15,65.32,2020
6223,2020-01-16,65.62,2020
6224,2020-01-17,65.58,2020
6225,2020-01-18,65.27888888888889,2020
6226,2020-01-19,64.88444444444444,2020
6227,2020-01-20,66.11,2020
6228,2020-01-21,65.26,2020
6229,2020-01-22,64.66,2020
6230,2020-01-23,63.26,2020
6231,2020-01-24,62.52,2020
6232,2020-01-25,62.699999999999996,2020
6233,2020-01-26,61.903333333333336,2020
6234,2020-01-27,61.98,2020
6235,2020-01-28,60.67,2020
6236,2020-01-29,61.04,2020
6237,2020-01-30,58.8,2020
6238,2020-01-31,58.94,2020
6239,2020-02-01,58.04333333333333,2020
6240,2020-02-02,57.28222222222222,2020
6241,2020-02-03,55.53,2020
6242,2020-02-04,54.68,2020
6243,2020-02-05,55.01,2020
6244,2020-02-06,55.74,2020
6245,2020-02-07,55.13,2020
6246,2020-02-08,55.11,2020
6247,2020-02-09,55.24777777777778,2020
6248,2020-02-10,54.21,2020
6249,2020-02-11,54.2,2020
6250,2020-02-12,55.59,2020
6251,2020-02-13,55.9,2020
6252,2020-02-14,56.77,2020
6253,2020-02-15,56.44888888888889,2020
6254,2020-02-16,56.893333333333345,2020
6255,2020-02-17,57.28,2020
6256,2020-02-18,56.72,2020
6257,2020-02-19,58.39,2020
6258,2020-02-20,58.98,2020
6259,2020-02-21,58.21,2020
6260,2020-02-22,56.398888888888884,2020
6261,2020-02-23,55.611111111111114,2020
6262,2020-02-24,56.14,2020
6263,2020-02-25,55.91,2020
6264,2020-02-26,54.04,2020
6265,2020-02-27,51.92,2020
6266,2020-02-28,50.19,2020
6267,2020-02-29,52.922222222222224,2020
6268,2020-03-01,52.056666666666665,2020
6269,2020-03-02,51.68,2020
6270,2020-03-03,52.66,2020
6271,2020-03-04,52.01,2020
6272,2020-03-05,51.75,2020
6273,2020-03-06,48.35,2020
6274,2020-03-07,43.97,2020
6275,2020-03-08,42.02111111111111,2020
6276,2020-03-09,34.72,2020
6277,2020-03-10,35.73,2020
6278,2020-03-11,35.56,2020
6279,2020-03-12,33.27,2020
6280,2020-03-13,34.14,2020
6281,2020-03-14,32.05,2020
6282,2020-03-15,31.366666666666667,2020
6283,2020-03-16,30.63,2020
6284,2020-03-17,30.36,2020
6285,2020-03-18,27.31,2020
6286,2020-03-19,26.73,2020
6287,2020-03-20,28.57,2020
6288,2020-03-21,27.53666666666667,2020
6289,2020-03-22,26.82888888888889,2020
6290,2020-03-23,24.72,2020
6291,2020-03-24,26.53,2020
6292,2020-03-25,26.94,2020
6293,2020-03-26,26.04,2020
6294,2020-03-27,24.26,2020
6295,2020-03-28,23.16888888888889,2020
6296,2020-03-29,22.97888888888889,2020
6297,2020-03-30,21.66,2020
6298,2020-03-31,22.61,2020
6299,2020-04-01,16.85,2020
6300,2020-04-02,18.91,2020
6301,2020-04-03,23.01,2020
6302,2020-04-04,21.35,2020
6303,2020-04-05,21.31125,2020
6304,2020-04-06,23.48,2020
6305,2020-04-07,22.67,2020
6306,2020-04-08,21.19,2020
6307,2020-04-09,21.77,2020
6308,2020-04-10,21.071428571428573,2020
6309,2020-04-11,20.653750000000002,2020
6310,2020-04-12,19.990000000000002,2020
6311,2020-04-13,21.18,2020
6312,2020-04-14,19.7,2020
6313,2020-04-15,17.51,2020
6314,2020-04-16,17.73,2020
6315,2020-04-17,18.17,2020
6316,2020-04-18,16.72888888888889,2020
6317,2020-04-19,15.965555555555556,2020
6318,2020-04-20,14.19,2020
6319,2020-04-21,14.63,2020
6320,2020-04-22,12.22,2020
6321,2020-04-23,15.23,2020
6322,2020-04-24,14.31,2020
6323,2020-04-25,14.299999999999999,2020
6324,2020-04-26,14.55888888888889,2020
6325,2020-04-27,13.3,2020
6326,2020-04-28,12.41,2020
6327,2020-04-29,14.36,2020
6328,2020-04-30,18.05,2020
6329,2020-05-01,16.52,2020
6330,2020-05-02,17.74888888888889,2020
6331,2020-05-03,18.738888888888887,2020
6332,2020-05-04,18.36,2020
6333,2020-05-05,21.43,2020
6334,2020-05-06,22.4,2020
6335,2020-05-07,22.91,2020
6336,2020-05-08,22.21,2020
6337,2020-05-09,22.336666666666662,2020
6338,2020-05-10,23.245555555555555,2020
6339,2020-05-11,22.71,2020
6340,2020-05-12,22.83,2020
6341,2020-05-13,23.25,2020
6342,2020-05-14,24.93,2020
6343,2020-05-15,26.54,2020
6344,2020-05-16,26.142222222222223,2020
6345,2020-05-17,26.736666666666665,2020
6346,2020-05-18,28.21,2020
6347,2020-05-19,28.43,2020
6348,2020-05-20,28.68,2020
6349,2020-05-21,29.7,2020
6350,2020-05-22,28.06,2020
6351,2020-05-23,28.78875,2020
6352,2020-05-24,28.88875,2020
6353,2020-05-25,28.954285714285714,2020
6354,2020-05-26,29.75,2020
6355,2020-05-27,29.03,2020
6356,2020-05-28,28.45,2020
6357,2020-05-29,29.01,2020
6358,2020-05-30,31.90125,2020
6359,2020-05-31,32.45,2020
6360,2020-06-01,33.69,2020
6361,2020-06-02,34.96,2020
6362,2020-06-03,35.47,2020
6363,2020-06-04,34.85,2020
6364,2020-06-05,36.84,2020
6365,2020-06-06,36.20222222222222,2020
6366,2020-06-07,36.35444444444445,2020
6367,2020-06-08,38.89,2020
6368,2020-06-09,37.1,2020
6369,2020-06-10,37.46,2020
6370,2020-06-11,36.56,2020
6371,2020-06-12,35.06,2020
6372,2020-06-13,36.91111111111112,2020
6373,2020-06-14,36.973333333333336,2020
6374,2020-06-15,35.09,2020
6375,2020-06-16,36.75,2020
6376,2020-06-17,37.59,2020
6377,2020-06-18,37.7,2020
6378,2020-06-19,39.45,2020
6379,2020-06-20,37.86,2020
6380,2020-06-21,38.18222222222222,2020
6381,2020-06-22,38.96,2020
6382,2020-06-23,39.85,2020
6383,2020-06-24,38.17,2020
6384,2020-06-25,37.18,2020
6385,2020-06-26,37.99,2020
6386,2020-06-27,39.25888888888889,2020
6387,2020-06-28,39.70333333333333,2020
6388,2020-06-29,37.34,2020
6389,2020-06-30,38.22,2020
6390,2020-07-01,42.69,2020
6391,2020-07-02,42.93,2020
6392,2020-07-03,42.96,2020
6393,2020-07-04,41.95666666666667,2020
6394,2020-07-05,42.63777777777778,2020
6395,2020-07-06,43.57,2020
6396,2020-07-07,43.15,2020
6397,2020-07-08,43.44,2020
6398,2020-07-09,43.31,2020
6399,2020-07-10,43.47,2020
6400,2020-07-11,43.47333333333333,2020
6401,2020-07-12,43.434444444444445,2020
6402,2020-07-13,43.38,2020
6403,2020-07-14,43.02,2020
6404,2020-07-15,44.12,2020
6405,2020-07-16,43.8,2020
6406,2020-07-17,43.22,2020
6407,2020-07-18,43.74666666666667,2020
6408,2020-07-19,43.74666666666667,2020
6409,2020-07-20,43.03,2020
6410,2020-07-21,44.29,2020
6411,2020-07-22,44.24,2020
6412,2020-07-23,44.62,2020
6413,2020-07-24,43.38,2020
6414,2020-07-25,43.63111111111111,2020
6415,2020-07-26,43.63,2020
6416,2020-07-27,43.14,2020
6417,2020-07-28,43.4,2020
6418,2020-07-29,43.59,2020
6419,2020-07-30,42.99,2020
6420,2020-07-31,43.02,2020
6421,2020-08-01,43.882222222222225,2020
6422,2020-08-02,44.074444444444445,2020
6423,2020-08-03,44.02,2020
6424,2020-08-04,44.27,2020
6425,2020-08-05,45.34,2020
6426,2020-08-06,45.17,2020
6427,2020-08-07,44.87,2020
6428,2020-08-08,44.92333333333333,2020
6429,2020-08-09,44.99,2020
6430,2020-08-10,45.01,2020
6431,2020-08-11,45.21,2020
6432,2020-08-12,45.08,2020
6433,2020-08-13,45.34,2020
6434,2020-08-14,44.62,2020
6435,2020-08-15,45.10333333333333,2020
6436,2020-08-16,45.093333333333334,2020
6437,2020-08-17,44.94,2020
6438,2020-08-18,45.49,2020
6439,2020-08-19,45.19,2020
6440,2020-08-20,45.05,2020
6441,2020-08-21,44.92,2020
6442,2020-08-22,45.39,2020
6443,2020-08-23,45.43333333333333,2020
6444,2020-08-24,45.19,2020
6445,2020-08-25,45.87,2020
6446,2020-08-26,46.05,2020
6447,2020-08-27,45.81,2020
6448,2020-08-28,45.33,2020
6449,2020-08-29,45.35555555555556,2020
6450,2020-08-30,45.15888888888889,2020
6451,2020-08-31,46.27,2020
6452,2020-09-01,45.3,2020
6453,2020-09-02,45.02,2020
6454,2020-09-03,43.36,2020
6455,2020-09-04,43.42,2020
6456,2020-09-05,42.772222222222226,2020
6457,2020-09-06,42.00555555555555,2020
6458,2020-09-07,41.64,2020
6459,2020-09-08,40.29,2020
6460,2020-09-09,39.82,2020
6461,2020-09-10,39.83,2020
6462,2020-09-11,39.37,2020
6463,2020-09-12,40.291111111111114,2020
6464,2020-09-13,40.44,2020
6465,2020-09-14,38.96,2020
6466,2020-09-15,39.35,2020
6467,2020-09-16,41.29,2020
6468,2020-09-17,42.07,2020
6469,2020-09-18,42.98,2020
6470,2020-09-19,41.12,2020
6471,2020-09-20,41.45,2020
6472,2020-09-21,41.49,2020
6473,2020-09-22,41.32,2020
6474,2020-09-23,41.4,2020
6475,2020-09-24,41.22,2020
6476,2020-09-25,41.93,2020
6477,2020-09-26,41.224444444444444,2020
6478,2020-09-27,40.846666666666664,2020
6479,2020-09-28,41.61,2020
6480,2020-09-29,41.46,2020
6481,2020-09-30,40.65,2020
6482,2020-10-01,39.94,2020
6483,2020-10-02,38.09,2020
6484,2020-10-03,40.29555555555556,2020
6485,2020-10-04,40.29555555555555,2020
6486,2020-10-05,39.07,2020
6487,2020-10-06,40.33,2020
6488,2020-10-07,40.45,2020
6489,2020-10-08,41.06,2020
6490,2020-10-09,41.61,2020
6491,2020-10-10,40.69555555555556,2020
6492,2020-10-11,40.95111111111111,2020
6493,2020-10-12,40.57,2020
6494,2020-10-13,40.68,2020
6495,2020-10-14,41.2,2020
6496,2020-10-15,41.29,2020
6497,2020-10-16,41.37,2020
6498,2020-10-17,41.035555555555554,2020
6499,2020-10-18,41.08888888888889,2020
6500,2020-10-19,41.38,2020
6501,2020-10-20,41.04,2020
6502,2020-10-21,40.88,2020
6503,2020-10-22,40.91,2020
6504,2020-10-23,41.05,2020
6505,2020-10-24,39.95,2020
6506,2020-10-25,39.40777777777778,2020
6507,2020-10-26,39.22,2020
6508,2020-10-27,39.53,2020
6509,2020-10-28,38.42,2020
6510,2020-10-29,37.12,2020
6511,2020-10-30,36.5,2020
6512,2020-10-31,38.22222222222222,2020
6513,2020-11-01,38.22222222222222,2020
6514,2020-11-02,35.89,2020
6515,2020-11-03,38.44,2020
6516,2020-11-04,39.09,2020
6517,2020-11-05,39.79,2020
6518,2020-11-06,39.22,2020
6519,2020-11-07,40.056666666666665,2020
6520,2020-11-08,40.74111111111111,2020
6521,2020-11-09,39.97,2020
6522,2020-11-10,41.72,2020
6523,2020-11-11,43.42,2020
6524,2020-11-12,42.97,2020
6525,2020-11-13,42.05,2020
6526,2020-11-14,42.44333333333333,2020
6527,2020-11-15,42.82222222222222,2020
6528,2020-11-16,42.93,2020
6529,2020-11-17,42.76,2020
6530,2020-11-18,43.05,2020
6531,2020-11-19,43.12,2020
6532,2020-11-20,43.38,2020
6533,2020-11-21,44.34111111111111,2020
6534,2020-11-22,44.769999999999996,2020
6535,2020-11-23,44.75,2020
6536,2020-11-24,45.51,2020
6537,2020-11-25,46.91,2020
6538,2020-11-26,46.66,2020
6539,2020-11-27,46.79,2020
6540,2020-11-28,46.43666666666666,2020
6541,2020-11-29,46.836666666666666,2020
6542,2020-11-30,46.43,2020
6543,2020-12-01,46.73,2020
6544,2020-12-02,46.69,2020
6545,2020-12-03,47.46,2020
6546,2020-12-04,48.35,2020
6547,2020-12-05,47.6,2020
6548,2020-12-06,47.95,2020
6549,2020-12-07,47.77,2020
6550,2020-12-08,47.79,2020
6551,2020-12-09,48.31,2020
6552,2020-12-10,48.87,2020
6553,2020-12-11,49.58,2020
6554,2020-12-12,49.16444444444444,2020
6555,2020-12-13,49.48888888888889,2020
6556,2020-12-14,49.65,2020
6557,2020-12-15,49.61,2020
6558,2020-12-16,50.12,2020
6559,2020-12-17,50.78,2020
6560,2020-12-18,50.69,2020
6561,2020-12-19,49.93444444444444,2020
6562,2020-12-20,49.97,2020
6563,2020-12-21,49.57,2020
6564,2020-12-22,49.22,2020
6565,2020-12-23,49.46,2020
6566,2020-12-24,50.31,2020
6567,2020-12-25,49.86285714285714,2020
6568,2020-12-26,49.91,2020
6569,2020-12-27,49.958571428571425,2020
6570,2020-12-28,50.1,2020
6571,2020-12-29,50.16,2020
6572,2020-12-30,50.22,2020
6573,2020-12-31,50.24,2020
6574,2021-01-01,50.87285714285714,2021
6575,2021-01-02,51.24375,2021
6576,2021-01-03,51.78,2021
6577,2021-01-04,51.35,2021
6578,2021-01-05,50.75,2021
6579,2021-01-06,53.29,2021
